# Time-correlated data for fix SS
# Timestep Number-of-time-windows
# Index TimeDelta Ncount v_pxy*v_pxy v_pxz*v_pxz v_pyz*v_pyz
0 100
25 240 33277 -27406.1 -31546.3 -21092
26 250 33276 -13040.3 -23405.8 -18490.7
27 260 33275 -39212.9 -36873.4 -45406.6
28 270 33274 21736.2 9726.41 2886.52
29 280 33273 76265.3 61941.8 57353.4
30 290 33272 9165.09 14797.1 7016.15
31 300 33271 -21902 -25547.3 -20427.8
32 310 33270 -1661.5 -4015.48 6566.1
33 320 33269 -31661.7 -24490.7 -26707.1
34 330 33268 -13799.9 -14120.7 -12938.6
35 340 33267 67940.3 69795.8 58884
36 350 33266 14375.2 7501.52 3575.84
37 360 33265 12546.3 8015.64 11246.5
38 370 33264 -7870.55 -9545.3 -9334.34
39 380 33263 -61053.2 -73973.2 -66722.8
40 390 33262 7088.48 4683.17 6639.69
41 400 33261 15815.2 9719.87 3611.96
42 410 33260 9871.57 1408.39 -5248.18
43 420 33259 42911.5 35459.9 33451.8
44 430 33258 29354.3 15561.9 23306
45 440 33257 -26833.8 -29140.1 -33252.3
46 450 33256 -34611.5 -36915.3 -33711.6
47 460 33255 14928 6691.34 10617
48 470 33254 14737.2 21647.1 5644.51
49 480 33253 -4667.69 -12824.4 -13264.6
50 490 33252 38505.7 25735.9 25991.7
51 500 33251 -6971.32 -2747.92 -8402.07
52 510 33250 -28520.8 -27100.8 -24912.2
53 520 33249 3718.3 3397.76 7984.89
54 530 33248 -10500.1 -5206.58 -14240.6
55 540 33247 6601.43 11665.8 5415.79
56 550 33246 35205.6 26859.2 27673.6
57 560 33245 6020.06 -5921.24 -5405.67
58 570 33244 -15728.5 -20543.8 -18867.5
59 580 33243 4499.14 -593.851 2776.98
60 590 33242 -22323 -22390.3 -26469.3
61 600 33241 -12759.4 -11742.2 -21400.4
62 610 33240 25391.3 21654.5 17061.8
63 620 33239 11769.9 4483.59 3069.49
64 630 33238 -2251.2 -4157.65 -6095.55
65 640 33237 12477.8 1515.29 9389.91
66 650 33236 3482.21 -3432.17 4752.79
67 660 33235 -30390.3 -24858.2 -33138
68 670 33234 -11068.8 -15322.2 -16750.4
69 680 33233 33036.5 34159.8 26307.7
70 690 33232 -5930.5 -10070 -10739.2
71 700 33231 -758.386 -17256.8 -10137.5
72 710 33230 31368.5 24850.1 31555.2
73 720 33229 -12498.5 -27243.8 -13402.5
74 730 33228 -15462.4 -27002.6 -24284.7
75 740 33227 14600 18173.8 10248.7
76 750 33226 -249.487 -8370.14 -6559.22
77 760 33225 1914.57 477.718 -41.9497
78 770 33224 15444.9 10176.1 10177.7
79 780 33223 -2673.11 -11992.1 -3306.96
80 790 33222 -6197.63 -16948.5 -6007.77
81 800 33221 -3672.1 -13599.7 -10990.5
82 810 33220 -7685.93 -3168.14 -12176.2
83 820 33219 9403.25 385.644 5555.59
84 830 33218 6538.05 1205.51 -2309.34
85 840 33217 -11307.4 -10220.4 -15026.2
86 850 33216 19990.7 5466.9 18339.9
87 860 33215 7423.37 -9659.57 1730.58
88 870 33214 -22170.1 -24833.1 -26769.3
89 880 33213 6201.69 2920.07 4588.92
90 890 33212 10244.4 1702.51 3381.91
91 900 33211 -14434.1 -16638.9 -22921.2
92 910 33210 9898.63 4003.29 6654.79
93 920 33209 7942.36 -430.899 5664.78
94 930 33208 911.186 -5911.35 -471.559
95 940 33207 3602.17 858.77 4784.38
96 950 33206 -5782.85 -181.957 -2839.71
97 960 33205 -2017.29 -1777.93 -7058.27
98 970 33204 -1649.33 -4827.3 -10848.9
99 980 33203 9364.94 5330.58 3324.74
100 990 33202 9535.85 -753.722 2827.75
334000 100
1 0 33401 669790 608982 601662
2 10 33400 107574 110081 106736
3 20 33399 -35224.1 -32488.5 -33900.6
4 30 33398 101647 95168.8 112174
5 40 33397 -84872.4 -94655.1 -78698.5
6 50 33396 -73248 -72746.6 -76247.8
7 60 33395 102840 100110 90727.2
8 70 33394 171049 170824 167382
9 80 33393 27800.8 33055.3 21501.4
10 90 33392 -20935.6 -22370.5 -22050.4
11 100 33391 -19143.5 -22983.3 -11259.7
12 110 33390 -95272.2 -97372 -87496.5
13 120 33389 -20884.2 -19917.6 -16496.2
14 130 33388 88776.6 91537.7 79834.4
15 140 33387 83136.1 77069.1 76548.7
16 150 33386 57171.3 56096.8 47810
17 160 33385 -28469 -23507.9 -33731.3
18 170 33384 -44248.4 -46098.2 -34370.8
19 180 33383 -41080.3 -45436.4 -35224.7
20 190 33382 786.8 751.642 -958.687
21 200 33381 9224.24 9524.55 6538.13
22 210 33380 94243.1 88539.3 89585.5
23 220 33379 73795.9 70066 70873.4
24 230 33378 -65575.1 -62125 -63678.7
25 240 33377 -27396.6 -31268.6 -20979.9
26 250 33376 -13269.5 -23382.3 -18702.6
27 260 33375 -39062.7 -36759 -45606.9
28 270 33374 21981 9485.98 2932.38
29 280 33373 76077.4 61929.6 57302.5
30 290 33372 9165.66 14982.4 7171.43
31 300 33371 -21994.8 -25345.6 -20084.6
32 310 33370 -1752.12 -3797.22 6734.53
33 320 33369 -31434.2 -24365 -26894.6
34 330 33368 -13619 -14249.9 -13199.3
35 340 33367 68105.8 69845.5 58822.1
36 350 33366 14353.2 7435.06 3304.87
37 360 33365 12255.1 7983.88 11312.9
38 370 33364 -8061.63 -9355.88 -9147.31
39 380 33363 -61157.2 -74187.1 -66773.9
40 390 33362 7031.14 4647.38 6742.09
41 400 33361 16012.9 9372.94 3624.71
42 410 33360 10088.3 1172.14 -5080.16
43 420 33359 42824 35454.6 33770
44 430 33358 29071.8 15432.6 23649.7
45 440 33357 -26941.7 -28951.3 -33072.6
46 450 33356 -34657 -36837 -34149.1
47 460 33355 14896.5 6532.58 9976.99
48 470 33354 15131.4 21861.5 5072.89
49 480 33353 -4436.39 -12934.4 -13623.6
50 490 33352 38314 25533.1 26277.9
51 500 33351 -7029.32 -2412.95 -7812.08
52 510 33350 -28595.2 -27048.8 -24380.8
53 520 33349 3454.89 3625.09 8413.72
54 530 33348 -10298.8 -4947.44 -14318.1
55 540 33347 6821.15 11839.9 5013.46
56 550 33346 35090.7 27014 27561.4
57 560 33345 6015.67 -6084.16 -5415.65
58 570 33344 -15922.4 -20525 -18588.9
59 580 33343 4381.93 -668.404 3235.1
60 590 33342 -22244 -22584.6 -26255.3
61 600 33341 -12429.7 -11599.8 -21052.5
62 610 33340 25775.9 21669.4 17137.1
63 620 33339 11803.5 4305.19 2929.89
64 630 33338 -2279.2 -4053.95 -6001.98
65 640 33337 12176.4 1273.3 9503.08
66 650 33336 3164.39 -3566.66 4781.33
67 660 33335 -30168 -24930.1 -33037.7
68 670 33334 -11033.9 -15403.5 -16775.7
69 680 33333 33055.6 34209 26063.6
70 690 33332 -6022.77 -9962.93 -10944.2
71 700 33331 -1273.33 -17252.6 -9965.6
72 710 33330 31140 24940.4 31726.8
73 720 33329 -12575 -27144.2 -12994.5
74 730 33328 -15265.4 -27044 -23414.4
75 740 33327 15057.2 18303.5 10761.7
76 750 33326 52.6734 -8496.13 -6664.13
77 760 33325 1821.85 953.725 59.8256
78 770 33324 15274.5 10169.7 10295.8
79 780 33323 -2573.66 -11918.9 -3535.25
80 790 33322 -6153.53 -16821 -5590.06
81 800 33321 -3569.04 -13947.1 -10503.2
82 810 33320 -7242.81 -3196.89 -12214.4
83 820 33319 9307.6 448.327 5529.57
84 830 33318 6108.01 1133.78 -2365.85
85 840 33317 -11456.3 -10031.8 -15186.4
86 850 33316 19617 5533.67 18164.7
87 860 33315 7120.32 -9766.71 1787.67
88 870 33314 -21939.5 -24829.3 -26747.8
89 880 33313 6320.81 2571.88 4108.52
90 890 33312 10175.6 2079.74 3057.51
91 900 33311 -14371.9 -16630.9 -23273.2
92 910 33310 9555.01 3984.9 6588.67
93 920 33309 7791.73 -405.656 5815.46
94 930 33308 1054.26 -6142.38 -282.09
95 940 33307 3803.63 611.91 5325.12
96 950 33306 -5528.26 -344.209 -2868.19
97 960 33305 -1846.18 -1674.25 -7336.48
98 970 33304 -1775.68 -4542.56 -11075.6
99 980 33303 9129.51 5583.6 2924.54
100 990 33302 9484.36 -910.601 2679.22
335000 100
1 0 33501 669623 609516 601472
2 10 33500 107369 110172 106386
3 20 33499 -35479.2 -32605 -34166.4
4 30 33498 101701 95068 112556
5 40 33497 -84996.2 -95308.1 -78311.2
6 50 33496 -73472 -72865.4 -76446.5
7 60 33495 102854 100296 90709.8
8 70 33494 171027 170996 167526
9 80 33493 27412.6 33574.1 21497.2
10 90 33492 -20973.7 -22252.4 -22270.4
11 100 33491 -19048.3 -23212.3 -10992
12 110 33490 -95421 -97548.8 -86976.3
13 120 33489 -20670.1 -20186.9 -16838.3
14 130 33488 88832.4 91775.4 79865.4
15 140 33487 83086.1 77489.7 76848.6
16 150 33486 57167.6 56354.5 47797.5
17 160 33485 -28640.2 -23305.2 -33787.5
18 170 33484 -44411.4 -46308 -34172
19 180 33483 -40976.1 -45498.7 -34985.6
20 190 33482 735.095 748.835 -1094.59
21 200 33481 9031.02 9722.95 6435.31
22 210 33480 94334 89101.6 89641.2
23 220 33479 73785.4 70327.1 70931.2
24 230 33478 -65904.1 -62169 -63704.2
25 240 33477 -27350.9 -31315.2 -21047.6
26 250 33476 -13169.6 -23786.5 -18483.3
27 260 33475 -39188.3 -36875.3 -45409.3
28 270 33474 21929 9821.15 2609.65
29 280 33473 76108.5 62369 57555.1
30 290 33472 9119.91 15288.4 7649.6
31 300 33471 -22259.4 -25544.3 -20384.6
32 310 33470 -1563.8 -3847.44 6703.39
33 320 33469 -31383.6 -24831.6 -26522.3
34 330 33468 -13687.6 -14775.9 -13393.6
35 340 33467 68294.1 70099.6 58486.9
36 350 33466 14245 7653.71 3402.36
37 360 33465 12236.9 8159.46 11451.8
38 370 33464 -8092.73 -9056.47 -9431.05
39 380 33463 -61254.4 -74386.3 -66934
40 390 33462 7146.35 4550.61 7229.53
41 400 33461 16099.7 9156.28 3498.04
42 410 33460 10078.4 1158.12 -5352.57
43 420 33459 42799.7 35676.5 34169
44 430 33458 29224.1 15303.8 23583.7
45 440 33457 -26995.8 -28763.6 -33313.5
46 450 33456 -34858.4 -36739.3 -34157.5
47 460 33455 15068.8 6467.57 10081.5
48 470 33454 15224.2 22040.6 5157.9
49 480 33453 -4551.74 -12661.9 -13739.8
50 490 33452 38213.7 25766 26253.2
51 500 33451 -6938.5 -2198.83 -7843.29
52 510 33450 -28642.8 -27186.6 -24715.4
53 520 33449 3431.7 3792.1 8281.79
54 530 33448 -9888.43 -5157.32 -14158.4
55 540 33447 6947.4 11537.1 5176.64
56 550 33446 34935.6 27271.5 27551.9
57 560 33445 5804.25 -6370.74 -5403.78
58 570 33444 -16066.1 -20770.4 -18441
59 580 33443 4187.09 -468.612 2927.27
60 590 33442 -22469.4 -22800.1 -26497
61 600 33441 -12210.8 -11633.1 -20817.8
62 610 33440 25911.4 21724.8 17271.8
63 620 33439 11672.8 3973.27 2763.12
64 630 33438 -2350.1 -4113.71 -6089.96
65 640 33437 12137.3 967.122 9451.75
66 650 33436 3208.35 -3643.36 4671.23
67 660 33435 -30183.5 -24622.4 -33405.8
68 670 33434 -11048.7 -15322.2 -16465.7
69 680 33433 33111.1 34483.3 26497.2
70 690 33432 -6308.75 -9675.82 -11206.8
71 700 33431 -1707.48 -17485.3 -9666.99
72 710 33430 31161.5 24833.6 31905.3
73 720 33429 -12444 -27130.5 -13431
74 730 33428 -15380.7 -26962.8 -23454.6
75 740 33427 15198.3 18513.6 10796
76 750 33426 327.386 -8275.9 -6729.33
77 760 33425 1418.64 1314.8 49.4903
78 770 33424 15171.7 9939.53 10150.9
79 780 33423 -2226.29 -12200.2 -3280.56
80 790 33422 -6126.9 -16865.2 -5778.65
81 800 33421 -3452.35 -13959.9 -10738.4
82 810 33420 -7047.65 -2986.66 -11955.8
83 820 33419 9293.15 660.965 5545.2
84 830 33418 5822.13 1374.87 -2597
85 840 33417 -11423.1 -10192.2 -15170
86 850 33416 19799.3 5135.9 18181.9
87 860 33415 7161.78 -9571.71 1667
88 870 33414 -21740.9 -24879.9 -26770.2
89 880 33413 6071.52 2610.3 4064.2
90 890 33412 9967.46 2768.79 3268.8
91 900 33411 -14409.1 -16530.7 -23407.6
92 910 33410 9318.21 3969.38 6367.29
93 920 33409 8175.12 -418.756 5857.34
94 930 33408 1394.91 -6421.66 -374.798
95 940 33407 3900.87 877.359 5178.71
96 950 33406 -5399.15 -33.8096 -2579.58
97 960 33405 -1829.43 -1585.01 -6967.25
98 970 33404 -1867.72 -4078.33 -11389.6
99 980 33403 8850.11 5634.21 2879.24
100 990 33402 9694.56 -1056.7 2849.29
336000 100
1 0 33601 669249 610149 601442
2 10 33600 106962 110179 106066
3 20 33599 -35632.4 -32287.6 -34246.8
4 30 33598 101729 95632.3 112588
5 40 33597 -85175.9 -95050.1 -78499.7
6 50 33596 -73506.5 -72808.6 -76421.6
7 60 33595 102506 99811.8 90982.4
8 70 33594 170819 170954 167439
9 80 33593 27495.5 33301.5 21479.8
10 90 33592 -20946.5 -22610.5 -22133.2
11 100 33591 -18781.7 -22870.6 -11246.9
12 110 33590 -95129.2 -97432.6 -86983
13 120 33589 -20559.6 -20388 -16680.4
14 130 33588 88521.1 91775.4 79831.1
15 140 33587 82778.3 77500.1 76952.8
16 150 33586 57116.3 56196.6 47871.2
17 160 33585 -28908 -22931 -33924.5
18 170 33584 -44371.9 -46060.5 -34043
19 180 33583 -40443 -45368.2 -34959.8
20 190 33582 740.011 1053.53 -879.364
21 200 33581 8824.88 9377.65 6567.49
22 210 33580 94489.5 89393.2 89751.9
23 220 33579 73564.5 70512.1 70830.6
24 230 33578 -66125 -61879.2 -63711.6
25 240 33577 -27099.1 -30611.3 -20888.5
26 250 33576 -13104.1 -23620.7 -18401.6
27 260 33575 -39383.3 -36423.2 -45187.2
28 270 33574 22048.9 9693.6 2642.76
29 280 33573 75934.5 62441.7 57537.8
30 290 33572 8766.02 15588.6 7344.34
31 300 33571 -22050.6 -25787.9 -20501.3
32 310 33570 -1410.19 -3435.42 6622.21
33 320 33569 -31273 -24723.7 -26548.9
34 330 33568 -13481.5 -15215.9 -13427.3
35 340 33567 68455.5 70189.5 58543.5
36 350 33566 13946.2 7759.44 3276.95
37 360 33565 11955.6 8076.58 11196.9
38 370 33564 -8075.79 -8780.4 -9235.49
39 380 33563 -61520.2 -74092.7 -66966.8
40 390 33562 7187.94 4600.01 7264.17
41 400 33561 16273.7 9054.65 3770.23
42 410 33560 9925.33 840.129 -5586.29
43 420 33559 42781.1 35589.3 33884.6
44 430 33558 29045.7 15250.3 23657.4
45 440 33557 -26986.8 -28768.3 -33596.7
46 450 33556 -34669.1 -36498.3 -34157.7
47 460 33555 15067.5 6328 10306.5
48 470 33554 15250.9 22309.9 4980.32
49 480 33553 -4355.68 -12906.3 -13839.4
50 490 33552 38255.2 25663 26123.5
51 500 33551 -7264.92 -1317.26 -8303.6
52 510 33550 -28448.5 -27239.1 -24827
53 520 33549 3685.75 4103.84 8226.91
54 530 33548 -10171.2 -4413.92 -14352.4
55 540 33547 7157.68 11167.9 5472.57
56 550 33546 35160.8 26844.7 27495.2
57 560 33545 5449.91 -6514.68 -5643.74
58 570 33544 -16200.2 -21033 -18532.4
59 580 33543 4403.31 -741.777 2753.97
60 590 33542 -22482.2 -22917.8 -26569
61 600 33541 -12206.1 -11387.6 -20645
62 610 33540 26396.5 21411.4 17547.2
63 620 33539 11613.8 3708.23 2694.56
64 630 33538 -2742.8 -3838.31 -6152.41
65 640 33537 12041.2 777.053 9031.83
66 650 33536 3014.34 -3778.86 4414.35
67 660 33535 -29983.2 -24270.7 -33378.6
68 670 33534 -11048.3 -15596.8 -16487
69 680 33533 33244.1 34296.9 26826
70 690 33532 -6168.62 -9572.19 -11239.1
71 700 33531 -2108.89 -17636 -10056
72 710 33530 31226.1 25029.6 31612.6
73 720 33529 -12492.2 -27283.4 -13921.8
74 730 33528 -15377.8 -26936.5 -23420.9
75 740 33527 15372.9 18562.1 11109.1
76 750 33526 142.416 -8905.05 -6665.8
77 760 33525 1503.59 1277.34 331.992
78 770 33524 14759.6 10006 9994.35
79 780 33523 -2281.79 -12213.9 -3580.41
80 790 33522 -5773.74 -16712.4 -5893.64
81 800 33521 -3587.86 -14225.8 -10469.1
82 810 33520 -6904.96 -2922.39 -11892.4
83 820 33519 9611.92 179.897 5841.48
84 830 33518 5928.07 763.159 -2310.27
85 840 33517 -11741.9 -9859.99 -15496.9
86 850 33516 20025.3 5031.39 18243.5
87 860 33515 7442.9 -9651.72 1689.04
88 870 33514 -22050.8 -24446.3 -26810.3
89 880 33513 6310.17 2470.99 4285.8
90 890 33512 10222.8 2321.55 3467.7
91 900 33511 -14696.2 -16495.4 -23634.5
92 910 33510 9192.65 3981.92 6303.47
93 920 33509 8506.03 -507.172 5875.47
94 930 33508 1449.69 -6432.13 -548.986
95 940 33507 3731.24 852.508 5290.69
96 950 33506 -5066.09 -412.626 -2252.71
97 960 33505 -1763.12 -2242.93 -7201.85
98 970 33504 -2153.09 -4238.17 -11305
99 980 33503 8909.07 5494.41 2981.26
100 990 33502 9764.48 -1109.19 2695.15
337000 100
1 0 33701 669439 610073 601224
2 10 33700 107373 109968 105646
3 20 33699 -35231.6 -32499.8 -34196.4
4 30 33698 102078 95450.2 112571
5 40 33697 -84674.6 -94917.4 -78754.5
6 50 33696 -73232.8 -72782.9 -76206.9
7 60 33695 102406 99638.7 90811.9
8 70 33694 171144 170935 167245
9 80 33693 27722.9 33315.9 21547.3
10 90 33692 -20875.1 -22676.9 -22298.4
11 100 33691 -18259.8 -23196.9 -11400.2
12 110 33690 -94533.9 -97567.8 -86972.7
13 120 33689 -20257.2 -20456.5 -16654.1
14 130 33688 88752.8 91651.5 79422.5
15 140 33687 83021.2 77480 77109.5
16 150 33686 57108.5 56208.9 47924.9
17 160 33685 -28789 -23026.7 -34337.6
18 170 33684 -43823.6 -46066.9 -33705.3
19 180 33683 -39760.7 -45454.6 -35005.5
20 190 33682 1250.94 1176.79 -902.225
21 200 33681 9238.37 9282.8 6815.66
22 210 33680 94488.1 89323.2 89539.2
23 220 33679 73355 70717 71033.7
24 230 33678 -66349.3 -61921.9 -63768
25 240 33677 -27205.4 -30664 -20858.8
26 250 33676 -12924.2 -23626.1 -17933.7
27 260 33675 -38903.7 -36245.4 -45179.8
28 270 33674 22195 9445.66 2655.99
29 280 33673 75823.9 62300.2 57692.6
30 290 33672 8987.41 15632.5 7183.11
31 300 33671 -22078.3 -25857.3 -20882.4
32 310 33670 -1411.58 -3533.76 6798.15
33 320 33669 -30867.2 -24973.5 -26453.9
34 330 33668 -13091.1 -15315.5 -13607.8
35 340 33667 68482 69890.5 58807.6
36 350 33666 13851.8 7616.65 3073.34
37 360 33665 11941.9 8198.3 11177.5
38 370 33664 -8224.73 -8897.62 -9156.15
39 380 33663 -61696.5 -73816.7 -67107.7
40 390 33662 7553.16 4646.03 7780
41 400 33661 16363.2 8822.68 3742.98
42 410 33660 9499.67 844.092 -5595.49
43 420 33659 42575.6 35326.7 33993.5
44 430 33658 28805.2 15483 23401.8
45 440 33657 -27215.9 -28830.6 -33644.6
46 450 33656 -34781 -36675.3 -34069
47 460 33655 15361.6 6239.95 10666.1
48 470 33654 15356.7 22057.1 5032.58
49 480 33653 -4852.85 -13019.9 -13775.4
50 490 33652 38025.6 25322.3 26265.1
51 500 33651 -7436.05 -1087.68 -8703.27
52 510 33650 -28665.9 -27154.1 -24789.5
53 520 33649 3682.65 4021.49 8045.63
54 530 33648 -9936.9 -4539.94 -14335.9
55 540 33647 6978.54 10856.2 5774.68
56 550 33646 34536.5 26817.8 27227.9
57 560 33645 5208.47 -6909.73 -5560.52
58 570 33644 -16420 -20916.8 -18540.3
59 580 33643 4288.19 -437.772 2501.55
60 590 33642 -22254.8 -22896.2 -26427.4
61 600 33641 -11929.2 -11196.3 -20585.2
62 610 33640 26475 21276.7 17772.9
63 620 33639 11349.4 3601.7 2769.87
64 630 33638 -2808.79 -4075.36 -6247.86
65 640 33637 12034 817.412 8976.23
66 650 33636 3056.39 -3571.13 4334.07
67 660 33635 -29757.7 -24619.2 -33460.1
68 670 33634 -11018.5 -15735.7 -16506.6
69 680 33633 33453.9 34070.5 27176.2
70 690 33632 -6307.75 -9899.29 -11314.2
71 700 33631 -2293.89 -18086.7 -10138.7
72 710 33630 31366.6 25126.1 31877.5
73 720 33629 -12543.6 -26996.4 -14268.7
74 730 33628 -15289.5 -27111.7 -23412.2
75 740 33627 15189.2 18681.1 11371.2
76 750 33626 150.912 -9073.43 -6910.87
77 760 33625 1570.66 1364.48 469.972
78 770 33624 14560.7 10114.7 9903.62
79 780 33623 -1947.67 -12000.1 -3736.73
80 790 33622 -5353.95 -16268.6 -5793.32
81 800 33621 -3482.86 -14076.5 -10432
82 810 33620 -6949.77 -3025.52 -11775
83 820 33619 9568.47 95.294 6120.16
84 830 33618 5851.51 937.817 -2202.27
85 840 33617 -11823.2 -9950.6 -15797.6
86 850 33616 20356.6 5088.26 18527.3
87 860 33615 7921.05 -9172.98 1565.74
88 870 33614 -21962.2 -24529.2 -26982.8
89 880 33613 6048.28 2192.11 4703.75
90 890 33612 9966.14 2344.18 3301.63
91 900 33611 -14889.1 -16508.2 -23695.1
92 910 33610 8719.09 3622.89 6201.32
93 920 33609 8622.74 -780.062 5637.14
94 930 33608 1761.19 -5921 -437.706
95 940 33607 3800.1 595.62 5127.55
96 950 33606 -4834.16 -744.305 -1996.55
97 960 33605 -1666.89 -2020.63 -6996.44
98 970 33604 -1831.98 -4196.73 -11642.1
99 980 33603 8857.2 5288.49 2879.58
100 990 33602 9728.97 -1148.91 2620.77
338000 100
1 0 33801 670149 609880 601285
2 10 33800 108127 110121 105708
3 20 33799 -34892.9 -32278.1 -34100.7
4 30 33798 102333 95637.4 112642
5 40 33797 -84171.2 -94542.8 -78793.3
6 50 33796 -73128.9 -72401 -75861.8
7 60 33795 102771 100066 91342.3
8 70 33794 171997 171144 167377
9 80 33793 28283.7 33464.8 21738.8
10 90 33792 -20616.5 -22371.7 -21982.5
11 100 33791 -18170.2 -23145.9 -11619.3
12 110 33790 -94341.7 -97283.9 -87007.6
13 120 33789 -20342.5 -19957.1 -16214
14 130 33788 88882 91766.8 79702.7
15 140 33787 83803.1 77647.4 77287
16 150 33786 57663.9 56252.6 48160.8
17 160 33785 -28600.2 -23119.9 -34355
18 170 33784 -43424.1 -46023.6 -33888.3
19 180 33783 -39295.4 -45106.1 -34987.3
20 190 33782 1294.21 1464.74 -795.158
21 200 33781 9336.1 9453.23 7234.55
22 210 33780 95075.1 89593.3 89647.2
23 220 33779 73877.6 70605.2 71134.2
24 230 33778 -66154.6 -62121.8 -63791.8
25 240 33777 -27178.9 -30570.2 -21183.9
26 250 33776 -12476.2 -23344.3 -17970.9
27 260 33775 -38696.7 -35966.1 -45053.2
28 270 33774 21889.4 9642.93 2994.84
29 280 33773 76018 62392 57903
30 290 33772 9288.13 15261.4 7128.47
31 300 33771 -22281.7 -26074.9 -21209.4
32 310 33770 -1700.68 -3457.17 6364.12
33 320 33769 -30492.3 -24891 -26679.8
34 330 33768 -12974.2 -14957.3 -13583.7
35 340 33767 68085.5 69981.3 58999.6
36 350 33766 14071.5 7536.09 3215.02
37 360 33765 12290.7 7976.83 11058.2
38 370 33764 -8540.09 -9125.49 -9340.41
39 380 33763 -61925.8 -73659.8 -67550.2
40 390 33762 7619.59 4901.24 7708.94
41 400 33761 16363.7 9099.37 4122.83
42 410 33760 9201.84 899.439 -5424.71
43 420 33759 42440.5 35169.5 34274.5
44 430 33758 29001.6 15380.3 23256.1
45 440 33757 -27438.2 -29165.4 -33957.8
46 450 33756 -35149 -36824.3 -34205.7
47 460 33755 15236 6291.23 10610.7
48 470 33754 15414.3 22167.7 5292.69
49 480 33753 -5208.83 -13082.8 -13464.2
50 490 33752 37833.7 24785.3 26366.1
51 500 33751 -7228.28 -1428.52 -8848.68
52 510 33750 -28921.5 -27516.5 -25077.9
53 520 33749 3138.47 3669.27 7611.47
54 530 33748 -10070.8 -4608.72 -14353.9
55 540 33747 6972.7 10909.4 6138.33
56 550 33746 34097.2 26623.1 27097
57 560 33745 4712.14 -7272.07 -5428.79
58 570 33744 -16762.6 -21308.2 -18505.8
59 580 33743 3826.35 -996.081 1919.95
60 590 33742 -22912.3 -22970.7 -26267.1
61 600 33741 -12388.9 -11089 -20414.5
62 610 33740 26367 21252.2 17722.2
63 620 33739 10890.6 3637.75 3163.87
64 630 33738 -3691.93 -4314.95 -6130.11
65 640 33737 11207.3 342.208 8626.14
66 650 33736 2075.59 -3750.96 4194.05
67 660 33735 -30638.2 -24628.5 -33375.2
68 670 33734 -11526.4 -15874.1 -16546.8
69 680 33733 33401.3 34179.2 27381
70 690 33732 -6679.41 -9649.93 -11056.7
71 700 33731 -3188.72 -18608.3 -10540.4
72 710 33730 30594.7 24582.1 31684.6
73 720 33729 -13313.4 -26899.6 -14519.6
74 730 33728 -16310.4 -27354.1 -23802.1
75 740 33727 14568.5 18610.3 11604.3
76 750 33726 314.099 -8789.86 -6882.72
77 760 33725 1441.18 1348.08 591.962
78 770 33724 13731.6 9803.06 9701.15
79 780 33723 -2715.42 -12026.1 -4204.48
80 790 33722 -6036.75 -16306.8 -5853.44
81 800 33721 -4385.01 -14212.7 -10671.2
82 810 33720 -7505.9 -2708.66 -11535.8
83 820 33719 9499.63 245.402 6398.99
84 830 33718 5631.53 786.855 -2254.44
85 840 33717 -12519.9 -10061.7 -15801.9
86 850 33716 19684.1 5119.07 18300
87 860 33715 7336.71 -9037.45 1460.94
88 870 33714 -22627.9 -24413.4 -26954.4
89 880 33713 5815.4 2122.72 4874.46
90 890 33712 10083.1 2361.4 3381.72
91 900 33711 -14844.1 -16443.2 -23778.7
92 910 33710 8170.81 3374.63 6045.73
93 920 33709 8219.03 -1124.75 5053.47
94 930 33708 1729.09 -5689.61 -405.95
95 940 33707 3555.19 548.171 5077.27
96 950 33706 -5130.3 -1115.64 -2300.47
97 960 33705 -1703.97 -1856.61 -6665.6
98 970 33704 -1889.85 -4014.59 -11993.2
99 980 33703 8158.4 5195.8 2561.95
100 990 33702 9201.87 -990.015 2736.19
339000 100
1 0 33901 669847 609382 601274
2 10 33900 108368 110054 105751
3 20 33899 -34716 -32231.3 -34198.5
4 30 33898 102264 95510.2 112116
5 40 33897 -83889.9 -94664.3 -79365.2
6 50 33896 -72890.4 -72237.3 -76031.6
